0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:34 +0800] "GET /MeyBank_Assignment/MeyBank_User/assets/bootstrap.min.css HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:36 +0800] "GET /MeyBank_Assignment/MeyBank_User/page/mailbox_view.jsp HTTP/1.1" 200 9647
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:36 +0800] "GET /MeyBank_Assignment/MeyBank_User/assets/bootstrap.min.css HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:36 +0800] "GET /MeyBank_Assignment/MeyBank_User/css/mailbox.css HTTP/1.1" 200 15825
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:36 +0800] "GET /MeyBank_Assignment/MeyBank_User/script/mailbox.js HTTP/1.1" 200 1628
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:39 +0800] "GET /MeyBank_Assignment/MeyBank_User/page/contact_index.jsp HTTP/1.1" 200 8840
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:39 +0800] "GET /MeyBank_Assignment/MeyBank_User/assets/bootstrap.min.css HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:41 +0800] "GET /MeyBank_Assignment/MeyBank_User/page/contact_input.jsp HTTP/1.1" 200 12895
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:41 +0800] "GET /MeyBank_Assignment/MeyBank_User/assets/bootstrap.min.css HTTP/1.1" 404 769
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:54 +0800] "GET /MeyBank_Assignment/Logout HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:53:54 +0800] "GET /MeyBank_Assignment/MeyBank_Home/page/home.jsp HTTP/1.1" 200 2612
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:54:10 +0800] "GET /MeyBank_Assignment/Admin/page/Login.jsp HTTP/1.1" 200 1671
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:54:10 +0800] "GET /MeyBank_Assignment/Admin/page/script.js HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:54:10 +0800] "GET /MeyBank_Assignment/Admin/css/login.css HTTP/1.1" 200 2622
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:41 +0800] "POST /MeyBank_Assignment/admin_login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:41 +0800] "GET /MeyBank_Assignment/Admin/page/Login.jsp HTTP/1.1" 200 1684
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:41 +0800] "GET /MeyBank_Assignment/Admin/page/script.js HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:46 +0800] "POST /MeyBank_Assignment/admin_login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:46 +0800] "GET /MeyBank_Assignment/Admin/page/Login.jsp HTTP/1.1" 200 1684
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:46 +0800] "GET /MeyBank_Assignment/Admin/page/script.js HTTP/1.1" 404 752
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "POST /MeyBank_Assignment/admin_login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/Admin/page/admin_home.jsp HTTP/1.1" 200 16035
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/Admin/css/admin.css HTTP/1.1" 200 16573
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/2.jpg HTTP/1.1" 200 226410
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/my1.jpg HTTP/1.1" 200 51055
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/3.jpg HTTP/1.1" 200 80537
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/my4.jpg HTTP/1.1" 200 50814
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/adminimg1.png HTTP/1.1" 200 204350
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/my2.jpg HTTP/1.1" 200 42959
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:55:58 +0800] "GET /MeyBank_Assignment/image/Admin/313.jpg HTTP/1.1" 200 50400
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/Admin/page/m_user_home.jsp HTTP/1.1" 200 16628
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/Admin/css/user_home.css HTTP/1.1" 200 17667
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "POST /MeyBank_Assignment/AjaxFunction HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/wengchin123@gmail.com3.jpg HTTP/1.1" 200 80537
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/wengchin11@gmail.comEQQxELfUcAAVwYs.jpg HTTP/1.1" 200 1191723
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/Ceruyu@gmail.comf6a0f0e74d529cd79e3273bc20031a1a.jpg HTTP/1.1" 200 51111
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/wengchin17777@gmail.comf6a0f0e74d529cd79e3273bc20031a1a.jpg HTTP/1.1" 200 51111
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/Super@gmail.comlogo.png HTTP/1.1" 200 30551
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:21 +0800] "GET /MeyBank_Assignment/image/User/wengchin34@gmail.com2.jpg HTTP/1.1" 200 226410
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:23 +0800] "GET /MeyBank_Assignment/getallaccount HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:23 +0800] "GET /MeyBank_Assignment/Admin/page/manageaccount.jsp HTTP/1.1" 200 21547
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:23 +0800] "GET /MeyBank_Assignment/Admin/css/manageaccount.css HTTP/1.1" 200 26974
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:26 +0800] "GET /MeyBank_Assignment/Admin/page/m_user_home.jsp HTTP/1.1" 200 16628
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:26 +0800] "POST /MeyBank_Assignment/AjaxFunction HTTP/1.1" 200 1894
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:27 +0800] "GET /MeyBank_Assignment/getUserData?id=10 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:27 +0800] "GET /MeyBank_Assignment/Admin/page/user_select.jsp HTTP/1.1" 200 20826
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:27 +0800] "GET /MeyBank_Assignment/Admin/css/user_selec.css HTTP/1.1" 200 24938
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:30 +0800] "GET /MeyBank_Assignment/getallaccount HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:30 +0800] "GET /MeyBank_Assignment/Admin/page/manageaccount.jsp HTTP/1.1" 200 21547
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:32 +0800] "GET /MeyBank_Assignment/getAllContent HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:32 +0800] "GET /MeyBank_Assignment/Admin/page/manafeContact.jsp HTTP/1.1" 200 19855
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:37 +0800] "GET /MeyBank_Assignment/getallhistory HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [15/Jul/2023:02:56:37 +0800] "GET /MeyBank_Assignment/Admin/page/history.jsp HTTP/1.1" 200 23309
